"species","region","minimum.age","maximum.age","family","Site"
"Stegotetrabelodon syrticus","Eurasia","5.3","8.2","Elephantidae",713
"Stegotetrabelodon syrticus","Eurasia","5.3","8.2","Elephantidae",714
"Stegotetrabelodon syrticus","Eurasia","5.3","8.2","Elephantidae",715
"Afrochoerodon kisumuensis","Africa","19","19.16","Gomphotheriidae",276
"Afrochoerodon kisumuensis","Africa","13.82","15.97","Gomphotheriidae",310
"Afrochoerodon kisumuensis","Africa","13.82","15.97","Gomphotheriidae",311
"Afrochoerodon kisumuensis","Africa","13.82","15.97","Gomphotheriidae",716
"Afrochoerodon kisumuensis","Africa","13.82","15.97","Gomphotheriidae",717
"Afrochoerodon kisumuensis","Africa","15.5","15.5","Gomphotheriidae",718
"Afrochoerodon kisumuensis","Africa","14.7","15.2","Gomphotheriidae",719
"Afrochoerodon kisumuensis","Africa","11.63","13.82","Gomphotheriidae",720
"Afrochoerodon kisumuensis","Africa","17","18","Gomphotheriidae",721
"Afromastodon coppensi","Africa","14.2","16.4","Gomphotheriidae",333
"Amebelodon floridanus","North America","7.6","9","Gomphotheriidae",722
"Amebelodon floridanus","North America","7.6","9","Gomphotheriidae",723
"Amebelodon floridanus","North America","6.8","9","Gomphotheriidae",724
"Amebelodon floridanus","North America","6.8","7.6","Gomphotheriidae",725
"Amebelodon floridanus","North America","4.9","5.9","Gomphotheriidae",726
"Amebelodon fricki","North America","7.6","9","Gomphotheriidae",727
"Amebelodon fricki","North America","7.6","9","Gomphotheriidae",728
"Amebelodon fricki","North America","6.8","7.6","Gomphotheriidae",729
"Amebelodon fricki","North America","6.8","7.6","Gomphotheriidae",725
"Amebelodon fricki","North America","6.8","7.6","Gomphotheriidae",730
"Anancus arvernensis","Eurasia","2.6","5.33","Gomphotheriidae",731
"Anancus arvernensis","Eurasia","3.5","4.87","Gomphotheriidae",732
"Anancus arvernensis","Eurasia","2.6","4.42","Gomphotheriidae",733
"Anancus arvernensis","Eurasia","2.433","2.917","Gomphotheriidae",734
"Anancus arvernensis","Eurasia","2.433","2.917","Gomphotheriidae",735
"Anancus arvernensis","Eurasia","2.192","2.433","Gomphotheriidae",488
"Anancus arvernensis","Eurasia","5.3","7.1","Gomphotheriidae",736
"Anancus arvernensis","Eurasia","2.6","5.33","Gomphotheriidae",737
"Anancus arvernensis","Eurasia","2.6","5.33","Gomphotheriidae",738
"Anancus arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",739
"Anancus arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",740
"Anancus arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",741
"Anancus arvernensis","Eurasia","3.5","4.42","Gomphotheriidae",742
"Anancus arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",743
"Anancus arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",744
"Anancus arvernensis","Eurasia","2.275","4.2","Gomphotheriidae",745
"Anancus arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",746
"Anancus arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",747
"Anancus arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",748
"Anancus arvernensis","Eurasia","2.6","3.5","Gomphotheriidae",749
"Anancus arvernensis","Eurasia","2.6","3.5","Gomphotheriidae",491
"Anancus arvernensis","Eurasia","2.6","3.5","Gomphotheriidae",750
"Anancus arvernensis","Eurasia","2.6","3.5","Gomphotheriidae",751
"Anancus arvernensis","Eurasia","2.6","3.5","Gomphotheriidae",752
"Anancus arvernensis","Eurasia","2.6","3.5","Gomphotheriidae",753
"Anancus arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",754
"Anancus arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",755
"Anancus arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",756
"Anancus arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",757
"Anancus arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",758
"Anancus arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",759
"Anancus arvernensis","Eurasia","1.95","3.4","Gomphotheriidae",760
"Anancus arvernensis","Eurasia","1.95","3.4","Gomphotheriidae",761
"Anancus arvernensis","Eurasia","1.95","3.4","Gomphotheriidae",762
"Anancus arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",763
"Anancus arvernensis","Eurasia","1.95","2.131","Gomphotheriidae",764
"Anancus arvernensis","Eurasia","11.2","12.85","Gomphotheriidae",105
"Anancus arvernensis","Eurasia","5.3","7.1","Gomphotheriidae",765
"Anancus arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",766
"Anancus arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",767
"Anancus arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",768
"Anancus arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",769
"Anancus arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",770
"Anancus arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",771
"Anancus arvernensis","Eurasia","1.95","3.4","Gomphotheriidae",772
"Anancus arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",773
"Anancus arvernensis","Eurasia","1.98","2.6","Gomphotheriidae",509
"Anancus arvernensis","Eurasia","2.32","2.6","Gomphotheriidae",511
"Anancus arvernensis","Eurasia","1.95","2.6","Gomphotheriidae",513
"Anancus arvernensis","Eurasia","1.98","2.6","Gomphotheriidae",514
"Anancus arvernensis","Eurasia","2.32","2.6","Gomphotheriidae",774
"Anancus arvernensis","Eurasia","4.2","7.1","Gomphotheriidae",775
"Anancus arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",776
"Anancus arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",777
"Anancus arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",778
"Anancus arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",779
"Anancus arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",780
"Anancus arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",781
"Anancus arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",782
"Anancus arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",783
"Anancus arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",784
"Anancus arvernensis","Eurasia","1.95","2.675","Gomphotheriidae",538
"Anancus arvernensis","Eurasia","1.95","2.675","Gomphotheriidae",539
"Anancus arvernensis","Eurasia","1.95","2.6","Gomphotheriidae",541
"Anancus arvernensis","Eurasia","1.95","2.6","Gomphotheriidae",542
"Anancus arvernensis","Eurasia","1.95","2.6","Gomphotheriidae",785
"Anancus arvernensis","Eurasia","1.95","2.6","Gomphotheriidae",543
"Anancus arvernensis","Eurasia","1.95","2.6","Gomphotheriidae",786
"Anancus arvernensis","Eurasia","2.5","2.5","Gomphotheriidae",787
"Anancus kazachstanensis","Eurasia","3.875","4.825","Gomphotheriidae",788
"Anancus kazachstanensis","Eurasia","3.875","4.825","Gomphotheriidae",789
"Anancus kazachstanensis","Eurasia","3","3.4","Gomphotheriidae",790
"Anancus kazachstanensis","Eurasia","1.95","2.6","Gomphotheriidae",791
"Anancus kenyensis","Africa","6.54","7.44","Gomphotheriidae",10
"Anancus kenyensis","Africa","5.3","7.1","Gomphotheriidae",585
"Anancus kenyensis","Africa","2.6","7.1","Gomphotheriidae",792
"Anancus kenyensis","Africa","6","7","Gomphotheriidae",793
"Anancus kenyensis","Africa","5.3","6.54","Gomphotheriidae",11
"Anancus kenyensis","Africa","5.6","6.3","Gomphotheriidae",681
"Anancus kenyensis","Africa","5.6","6.2","Gomphotheriidae",682
"Anancus kenyensis","Africa","5.6","6.2","Gomphotheriidae",683
"Anancus kenyensis","Africa","6.04","6.108","Gomphotheriidae",794
"Anancus kenyensis","Africa","6","6.1","Gomphotheriidae",795
"Anancus kenyensis","Africa","5.7","5.7","Gomphotheriidae",12
"Anancus kenyensis","Africa","5.7","5.7","Gomphotheriidae",796
"Anancus kenyensis","Africa","5.7","5.7","Gomphotheriidae",797
"Anancus kenyensis","Africa","5.2","5.6","Gomphotheriidae",14
"Anancus kenyensis","Africa","5","5.5","Gomphotheriidae",684
"Anancus kenyensis","Africa","3.6","5.33","Gomphotheriidae",798
"Anancus kenyensis","Africa","3.36","5.33","Gomphotheriidae",799
"Anancus kenyensis","Africa","2.6","5.33","Gomphotheriidae",20
"Anancus kenyensis","Africa","2.6","5.33","Gomphotheriidae",23
"Anancus kenyensis","Africa","4.9","5.2","Gomphotheriidae",800
"Anancus kenyensis","Africa","5.2","5.2","Gomphotheriidae",26
"Anancus kenyensis","Africa","4.32","4.51","Gomphotheriidae",801
"Anancus kenyensis","Africa","3.6","4.2","Gomphotheriidae",28
"Anancus kenyensis","Africa","3.6","4.2","Gomphotheriidae",29
"Anancus kenyensis","Africa","3.4","4.2","Gomphotheriidae",30
"Anancus kenyensis","Africa","1.785","1.845","Gomphotheriidae",73
"Anancus kenyensis","Africa","4.2","5.3","Gomphotheriidae",688
"Anancus lehmanni","Eurasia","7","7","Gomphotheriidae",94
"Anancus lehmanni","Eurasia","7.1","8.2","Gomphotheriidae",802
"Anancus lehmanni","Eurasia","7.1","8.2","Gomphotheriidae",119
"Anancus lehmanni","Eurasia","7.1","8.2","Gomphotheriidae",803
"Anancus lehmanni","Eurasia","8.2","9","Gomphotheriidae",210
"Anancus lehmanni","Eurasia","8.2","9","Gomphotheriidae",210
"Anancus osiris","Africa","3.6","5.33","Gomphotheriidae",687
"Anancus osiris","Africa","5.3","7.1","Gomphotheriidae",76
"Anancus osiris","Africa","2.6","5.33","Gomphotheriidae",804
"Anancus osiris","Africa","3.4","4.2","Gomphotheriidae",413
"Anancus osiris","Africa","2.6","3.4","Gomphotheriidae",805
"Anancus osiris","Africa","1.95","2.6","Gomphotheriidae",417
"Anancus osiris","Africa","1.81","2.2","Gomphotheriidae",348
"Anancus osiris","Africa","1.6","1.8","Gomphotheriidae",505
"Anancus perimensis","Eurasia","2.6","3.56","Gomphotheriidae",678
"Anancus petrocchii","Africa","5.3","7.1","Gomphotheriidae",708
"Anancus sinensis","Eurasia","2.433","2.917","Gomphotheriidae",734
"Anancus sinensis","Eurasia","5.3","9","Gomphotheriidae",806
"Anancus sinensis","Eurasia","3.4","5.3","Gomphotheriidae",807
"Anancus sinensis","Eurasia","3.4","5.3","Gomphotheriidae",808
"Anancus sinensis","Eurasia","3.6","4.9","Gomphotheriidae",809
"Anancus sinensis","Eurasia","2.6","3.4","Gomphotheriidae",810
"Anancus sivalensis","Eurasia","0.63","2","Gomphotheriidae",362
"Anancus ultimus","Africa","2.6","5.33","Gomphotheriidae",349
"Anancus ultimus","Africa","3.85","4.4","Gomphotheriidae",811
"Anancus ultimus","Africa","3.58","3.85","Gomphotheriidae",407
"Anancus ultimus","Africa","4.2","5.3","Gomphotheriidae",812
"Anancus ultimus","Africa","2.6","3.1","Gomphotheriidae",813
"Aphanobelodon zhaoi","Eurasia","13.5","15","Gomphotheriidae",814
"Archaeobelodon filholi","Africa","19.2","20.5","Gomphotheriidae",274
"Archaeobelodon filholi","Africa","19","20","Gomphotheriidae",815
"Archaeobelodon filholi","Africa","16.4","17.2","Gomphotheriidae",306
"Archaeobelodon filholi","Africa","13.82","15.97","Gomphotheriidae",313
"Archaeobelodon filholi","Eurasia","16.4","17.2","Gomphotheriidae",216
"Archaeobelodon filholi","Eurasia","16.4","17.2","Gomphotheriidae",816
"Archaeobelodon filholi","Eurasia","16.4","17.2","Gomphotheriidae",225
"Archaeobelodon filholi","Eurasia","14.2","16.4","Gomphotheriidae",817
"Archaeobelodon filholi","Eurasia","14.2","16.4","Gomphotheriidae",247
"Archaeobelodon filholi","Eurasia","14.2","16.4","Gomphotheriidae",251
"Archaeobelodon filholi","Eurasia","12.85","14.2","Gomphotheriidae",261
"Archaeobelodon filholi","Eurasia","12.85","14.2","Gomphotheriidae",131
"Archaeobelodon filholi","Eurasia","11.2","12.85","Gomphotheriidae",818
"Choerolophodon anatolicus","Eurasia","9","11.2","Gomphotheriidae",819
"Choerolophodon anatolicus","Eurasia","9","11.2","Gomphotheriidae",820
"Choerolophodon anatolicus","Eurasia","9.428","9.735","Gomphotheriidae",821
"Choerolophodon anatolicus","Eurasia","9","9.5","Gomphotheriidae",124
"Choerolophodon anatolicus","Eurasia","9.149","9.428","Gomphotheriidae",822
"Choerolophodon anatolicus","Eurasia","9.069","9.149","Gomphotheriidae",125
"Choerolophodon chioticus","Eurasia","14.2","16.4","Gomphotheriidae",823
"Choerolophodon chioticus","Eurasia","14.2","16.4","Gomphotheriidae",824
"Choerolophodon corrugatus","Eurasia","17.2","19.5","Gomphotheriidae",336
"Choerolophodon corrugatus","Eurasia","16.4","17.2","Gomphotheriidae",337
"Choerolophodon corrugatus","Eurasia","7","11.62","Gomphotheriidae",825
"Choerolophodon guangheensis","Eurasia","13.5","15","Gomphotheriidae",826
"Choerolophodon ngorora","Africa","13.82","15.97","Gomphotheriidae",827
"Choerolophodon ngorora","Africa","13.9","14","Gomphotheriidae",828
"Choerolophodon ngorora","Africa","13.9","14","Gomphotheriidae",829
"Choerolophodon ngorora","Africa","11.63","13.82","Gomphotheriidae",830
"Choerolophodon ngorora","Africa","13.7","13.8","Gomphotheriidae",326
"Choerolophodon ngorora","Africa","7.25","11.63","Gomphotheriidae",831
"Choerolophodon ngorora","Africa","7.25","11.63","Gomphotheriidae",832
"Choerolophodon ngorora","Africa","9","9.5","Gomphotheriidae",9
"Choerolophodon pentelici","Eurasia","9.5","11.2","Gomphotheriidae",82
"Choerolophodon pentelici","Eurasia","9.5","11.2","Gomphotheriidae",833
"Choerolophodon pentelici","Eurasia","7.1","9.5","Gomphotheriidae",85
"Choerolophodon pentelici","Eurasia","8.2","9.5","Gomphotheriidae",834
"Choerolophodon pentelici","Eurasia","9","9.5","Gomphotheriidae",835
"Choerolophodon pentelici","Eurasia","8.2","9","Gomphotheriidae",836
"Choerolophodon pentelici","Eurasia","7","7","Gomphotheriidae",94
"Choerolophodon pentelici","Eurasia","7.1","9","Gomphotheriidae",95
"Choerolophodon pentelici","Eurasia","8.16","8.96","Gomphotheriidae",837
"Choerolophodon pentelici","Eurasia","7.9","8.16","Gomphotheriidae",838
"Choerolophodon pentelici","Eurasia","7.4","7.9","Gomphotheriidae",839
"Choerolophodon pentelici","Eurasia","7.4","7.9","Gomphotheriidae",840
"Choerolophodon pentelici","Eurasia","7.4","7.9","Gomphotheriidae",98
"Choerolophodon pentelici","Eurasia","9","11.2","Gomphotheriidae",841
"Choerolophodon pentelici","Eurasia","9","9.5","Gomphotheriidae",842
"Choerolophodon pentelici","Eurasia","9.428","9.491","Gomphotheriidae",843
"Choerolophodon pentelici","Eurasia","9.069","9.149","Gomphotheriidae",844
"Choerolophodon pentelici","Eurasia","8.2","9","Gomphotheriidae",845
"Choerolophodon pentelici","Eurasia","7.1","9","Gomphotheriidae",846
"Choerolophodon pentelici","Eurasia","5.3","9","Gomphotheriidae",847
"Choerolophodon pentelici","Eurasia","8.2","9","Gomphotheriidae",848
"Choerolophodon pentelici","Eurasia","7.1","8.2","Gomphotheriidae",849
"Choerolophodon pentelici","Eurasia","7.1","8.2","Gomphotheriidae",204
"Choerolophodon pentelici","Eurasia","7.1","8.2","Gomphotheriidae",205
"Choerolophodon pentelici","Eurasia","7.1","8.2","Gomphotheriidae",206
"Choerolophodon pentelici","Eurasia","7.1","8.2","Gomphotheriidae",850
"Choerolophodon pentelici","Eurasia","7.1","8.2","Gomphotheriidae",851
"Choerolophodon pentelici","Eurasia","5.3","8.2","Gomphotheriidae",852
"Choerolophodon pentelici","Eurasia","7.1","8.2","Gomphotheriidae",853
"Choerolophodon pentelici","Eurasia","7.1","8.2","Gomphotheriidae",854
"Choerolophodon pentelici","Eurasia","6.7","7.8","Gomphotheriidae",855
"Choerolophodon pentelici","Eurasia","6.9","7.2","Gomphotheriidae",207
"Choerolophodon pentelici","Eurasia","6.9","7.2","Gomphotheriidae",208
"Choerolophodon pentelici","Eurasia","6.9","7.2","Gomphotheriidae",856
"Choerolophodon pentelici","Eurasia","6.9","7.2","Gomphotheriidae",857
"Choerolophodon pentelici","Eurasia","5.3","7.1","Gomphotheriidae",858
"Choerolophodon pentelici","Eurasia","5.3","7.1","Gomphotheriidae",859
"Choerolophodon pentelici","Eurasia","5.3","7.1","Gomphotheriidae",860
"Choerolophodon pentelici","Eurasia","4.2","7.1","Gomphotheriidae",861
"Choerolophodon pentelici","Eurasia","11.2","12.85","Gomphotheriidae",862
"Choerolophodon pentelici","Eurasia","7.1","11.2","Gomphotheriidae",863
"Choerolophodon pentelici","Eurasia","8.2","11.2","Gomphotheriidae",864
"Choerolophodon pentelici","Eurasia","9","11.2","Gomphotheriidae",865
"Choerolophodon pentelici","Eurasia","7.1","11.2","Gomphotheriidae",866
"Choerolophodon pentelici","Eurasia","7.1","11.2","Gomphotheriidae",867
"Choerolophodon pentelici","Eurasia","7.1","9.88","Gomphotheriidae",121
"Choerolophodon pentelici","Eurasia","9","9.5","Gomphotheriidae",123
"Choerolophodon pentelici","Eurasia","8.2","9","Gomphotheriidae",868
"Choerolophodon pentelici","Eurasia","7.1","9","Gomphotheriidae",869
"Choerolophodon pentelici","Eurasia","7.1","9","Gomphotheriidae",870
"Choerolophodon pentelici","Eurasia","8.2","9","Gomphotheriidae",871
"Choerolophodon pentelici","Eurasia","8.2","9","Gomphotheriidae",872
"Choerolophodon pentelici","Eurasia","7.1","9","Gomphotheriidae",873
"Choerolophodon pentelici","Eurasia","8.2","9","Gomphotheriidae",874
"Choerolophodon pentelici","Eurasia","5.3","9","Gomphotheriidae",875
"Choerolophodon pentelici","Eurasia","7.1","9","Gomphotheriidae",876
"Choerolophodon pentelici","Eurasia","8.2","9","Gomphotheriidae",877
"Choerolophodon pentelici","Eurasia","5.3","9","Gomphotheriidae",878
"Choerolophodon pentelici","Eurasia","8.2","9","Gomphotheriidae",879
"Choerolophodon pentelici","Eurasia","7.1","8.2","Gomphotheriidae",880
"Choerolophodon pentelici","Eurasia","7.1","8.2","Gomphotheriidae",127
"Choerolophodon pentelici","Eurasia","7.1","8.2","Gomphotheriidae",881
"Choerolophodon pentelici","Eurasia","7.1","8.2","Gomphotheriidae",882
"Choerolophodon pentelici","Eurasia","5.3","8.2","Gomphotheriidae",883
"Cuvieronius hyodon","North America","1.9","2.5","Gomphotheriidae",884
"Cuvieronius hyodon","North America","1.9","2.5","Gomphotheriidae",885
"Cuvieronius hyodon","North America","1.9","2.5","Gomphotheriidae",886
"Cuvieronius hyodon","North America","0.85","1.9","Gomphotheriidae",887
"Cuvieronius hyodon","North America","0.85","1.9","Gomphotheriidae",888
"Cuvieronius hyodon","North America","0.85","1.9","Gomphotheriidae",889
"Cuvieronius hyodon","North America","0.85","1.9","Gomphotheriidae",890
"Cuvieronius hyodon","North America","0.85","1.9","Gomphotheriidae",891
"Cuvieronius hyodon","North America","0.85","1.9","Gomphotheriidae",507
"Cuvieronius hyodon","North America","0.85","1.9","Gomphotheriidae",892
"Cuvieronius hyodon","South America","0.28","0.8","Gomphotheriidae",893
"Cuvieronius hyodon","South America","0.011","0.28","Gomphotheriidae",894
"Cuvieronius hyodon","South America","0.011","0.28","Gomphotheriidae",895
"Cuvieronius hyodon","South America","0.011","0.28","Gomphotheriidae",896
"Cuvieronius hyodon","South America","0.011","0.012","Gomphotheriidae",897
"Eubelodon morrilli","North America","12.5","14.8","Gomphotheriidae",898
"Eubelodon morrilli","North America","12.5","14.8","Gomphotheriidae",899
"Eubelodon morrilli","North America","12.1","12.5","Gomphotheriidae",900
"Eubelodon morrilli","North America","10.1","12.1","Gomphotheriidae",901
"Gnathabelodon buckneri","North America","10.1","12.1","Gomphotheriidae",902
"Gnathabelodon thorpei","North America","7.6","9","Gomphotheriidae",722
"Gomphotherium angustidens","Eurasia","15.2","18","Gomphotheriidae",903
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",904
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",905
"Gomphotherium angustidens","Africa","16.4","17.2","Gomphotheriidae",305
"Gomphotherium angustidens","Africa","16.4","17.2","Gomphotheriidae",906
"Gomphotherium angustidens","Africa","17.2","17.2","Gomphotheriidae",308
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",907
"Gomphotherium angustidens","Eurasia","14.8","16.4","Gomphotheriidae",908
"Gomphotherium angustidens","Eurasia","12.2","12.9","Gomphotheriidae",909
"Gomphotherium angustidens","Eurasia","11.2","12.85","Gomphotheriidae",80
"Gomphotherium angustidens","Africa","15.97","20.44","Gomphotheriidae",910
"Gomphotherium angustidens","Africa","17","18","Gomphotheriidae",721
"Gomphotherium angustidens","Africa","11","13","Gomphotheriidae",327
"Gomphotherium angustidens","Eurasia","15.2","18","Gomphotheriidae",911
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",216
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",912
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",217
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",913
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",914
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",915
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",916
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",917
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",918
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",919
"Gomphotherium angustidens","Eurasia","15.2","17","Gomphotheriidae",920
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",921
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",922
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",923
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",924
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",925
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",926
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",927
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",928
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",929
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",930
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",931
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",932
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",933
"Gomphotherium angustidens","Eurasia","12.85","14.2","Gomphotheriidae",934
"Gomphotherium angustidens","Eurasia","12.85","14.2","Gomphotheriidae",935
"Gomphotherium angustidens","Eurasia","12.85","14.2","Gomphotheriidae",936
"Gomphotherium angustidens","Eurasia","12.85","14.2","Gomphotheriidae",937
"Gomphotherium angustidens","Eurasia","12.85","14.2","Gomphotheriidae",938
"Gomphotherium angustidens","Eurasia","11.2","12.85","Gomphotheriidae",939
"Gomphotherium angustidens","Eurasia","11.2","12.85","Gomphotheriidae",940
"Gomphotherium angustidens","Eurasia","11.2","12.85","Gomphotheriidae",941
"Gomphotherium angustidens","Eurasia","9","11.2","Gomphotheriidae",942
"Gomphotherium angustidens","Eurasia","9.5","11.2","Gomphotheriidae",110
"Gomphotherium angustidens","Eurasia","9.5","11.2","Gomphotheriidae",943
"Gomphotherium angustidens","Eurasia","7.1","8.2","Gomphotheriidae",944
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",218
"Gomphotherium angustidens","Eurasia","12.85","14.2","Gomphotheriidae",945
"Gomphotherium angustidens","Eurasia","12.85","14.2","Gomphotheriidae",946
"Gomphotherium angustidens","Eurasia","11.2","12.85","Gomphotheriidae",947
"Gomphotherium angustidens","Eurasia","9.5","11.2","Gomphotheriidae",948
"Gomphotherium angustidens","Eurasia","15.2","18","Gomphotheriidae",949
"Gomphotherium angustidens","Eurasia","15.2","18","Gomphotheriidae",950
"Gomphotherium angustidens","Eurasia","15.2","18","Gomphotheriidae",951
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",952
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",953
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",224
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",225
"Gomphotherium angustidens","Eurasia","16.4","17.2","Gomphotheriidae",226
"Gomphotherium angustidens","Eurasia","15.2","17","Gomphotheriidae",954
"Gomphotherium angustidens","Eurasia","16.318","16.583","Gomphotheriidae",955
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",232
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",234
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",236
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",238
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",956
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",241
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",242
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",957
"Gomphotherium angustidens","Eurasia","12.5","16.4","Gomphotheriidae",958
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",959
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",245
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",246
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",960
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",961
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",247
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",962
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",248
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",963
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",251
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",252
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",254
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",255
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",256
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",257
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",964
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",965
"Gomphotherium angustidens","Eurasia","14.2","16.4","Gomphotheriidae",258
"Gomphotherium angustidens","Eurasia","12.5","15.2","Gomphotheriidae",966
"Gomphotherium angustidens","Eurasia","12.85","14.2","Gomphotheriidae",261
"Gomphotherium angustidens","Eurasia","12.85","14.2","Gomphotheriidae",967
"Gomphotherium angustidens","Eurasia","12.85","14.2","Gomphotheriidae",262
"Gomphotherium angustidens","Eurasia","12.85","14.2","Gomphotheriidae",263
"Gomphotherium angustidens","Eurasia","12.85","14.2","Gomphotheriidae",129
"Gomphotherium angustidens","Eurasia","12.85","14.2","Gomphotheriidae",131
"Gomphotherium angustidens","Eurasia","11.2","14.2","Gomphotheriidae",264
"Gomphotherium angustidens","Eurasia","9.5","12.85","Gomphotheriidae",968
"Gomphotherium angustidens","Eurasia","11.2","12.85","Gomphotheriidae",969
"Gomphotherium angustidens","Eurasia","11.2","12.85","Gomphotheriidae",134
"Gomphotherium angustidens","Eurasia","11.2","12.85","Gomphotheriidae",137
