"species","region","minimum.age","maximum.age","family","Site"
"Anancus_osiris","Africa","2.6","5.33","Gomphotheriidae",797
"Anancus_osiris","Africa","3.4","4.2","Gomphotheriidae",413
"Anancus_osiris","Africa","2.6","3.4","Gomphotheriidae",798
"Anancus_osiris","Africa","1.95","2.6","Gomphotheriidae",417
"Anancus_osiris","Africa","1.81","2.2","Gomphotheriidae",348
"Anancus_osiris","Africa","1.6","1.8","Gomphotheriidae",498
"Anancus_petrocchii","Africa","5.3","7.1","Gomphotheriidae",701
"Anancus_ultimus","Africa","2.6","5.33","Gomphotheriidae",349
"Anancus_ultimus","Africa","3.85","4.4","Gomphotheriidae",804
"Anancus_ultimus","Africa","3.58","3.85","Gomphotheriidae",407
"Anancus_ultimus","Africa","4.2","5.3","Gomphotheriidae",805
"Anancus_ultimus","Africa","2.6","3.1","Gomphotheriidae",806
"Archaeobelodon_filholi","Africa","19.2","20.5","Gomphotheriidae",274
"Archaeobelodon_filholi","Africa","19","20","Gomphotheriidae",808
"Archaeobelodon_filholi","Africa","16.4","17.2","Gomphotheriidae",306
"Archaeobelodon_filholi","Africa","13.82","15.97","Gomphotheriidae",313
"Choerolophodon_ngorora","Africa","13.82","15.97","Gomphotheriidae",820
"Choerolophodon_ngorora","Africa","13.9","14","Gomphotheriidae",821
"Choerolophodon_ngorora","Africa","13.9","14","Gomphotheriidae",822
"Choerolophodon_ngorora","Africa","11.63","13.82","Gomphotheriidae",823
"Choerolophodon_ngorora","Africa","13.7","13.8","Gomphotheriidae",326
"Choerolophodon_ngorora","Africa","7.25","11.63","Gomphotheriidae",824
"Choerolophodon_ngorora","Africa","7.25","11.63","Gomphotheriidae",825
"Choerolophodon_ngorora","Africa","9","9.5","Gomphotheriidae",9
"Gomphotherium_angustidens","Africa","16.4","17.2","Gomphotheriidae",305
"Gomphotherium_angustidens","Africa","16.4","17.2","Gomphotheriidae",894
"Gomphotherium_angustidens","Africa","17.2","17.2","Gomphotheriidae",308
"Gomphotherium_angustidens","Africa","15.97","20.44","Gomphotheriidae",898
"Gomphotherium_angustidens","Africa","17","18","Gomphotheriidae",714
"Gomphotherium_angustidens","Africa","11","13","Gomphotheriidae",327
"Gomphotherium_basal","Africa","27","28","Gomphotheriidae",7
"Gomphotherium_basal","Africa","22.1","24.6","Gomphotheriidae",270
"Gomphotherium_basal","Africa","28","29","Gomphotheriidae",967
"Konobelodon_cyrenaicus","Africa","5.3","7.1","Gomphotheriidae",701
"Progomphotherium_maraisi","Africa","20.6","21","Gomphotheriidae",273
"Progomphotherium_maraisi","Africa","19","20","Gomphotheriidae",329
"Protanancus_macinnesi","Africa","13.82","15.97","Gomphotheriidae",309
"Protanancus_macinnesi","Africa","13.82","15.97","Gomphotheriidae",311
"Protanancus_macinnesi","Africa","13.82","15.97","Gomphotheriidae",312
"Protanancus_macinnesi","Africa","13.82","15.97","Gomphotheriidae",709
"Protanancus_macinnesi","Africa","15.5","15.5","Gomphotheriidae",1075
"Protanancus_macinnesi","Africa","15","15","Gomphotheriidae",316
"Protanancus_macinnesi","Africa","15","15","Gomphotheriidae",317
"Protanancus_macinnesi","Africa","15","15","Gomphotheriidae",318
"Protanancus_macinnesi","Africa","15","15","Gomphotheriidae",1076
"Protanancus_macinnesi","Africa","15","15","Gomphotheriidae",319
"Protanancus_macinnesi","Africa","15","15","Gomphotheriidae",321
"Protanancus_macinnesi","Africa","15","15","Gomphotheriidae",1077
"Protanancus_macinnesi","Africa","15","15","Gomphotheriidae",1078
"Protanancus_macinnesi","Africa","15","15","Gomphotheriidae",322
"Protanancus_macinnesi","Africa","12.85","14.2","Gomphotheriidae",324
"Protanancus_macinnesi","Africa","12.4","14","Gomphotheriidae",325
"Protanancus_macinnesi","Africa","13.7","13.8","Gomphotheriidae",326
"Tetralophodon_longirostris","Africa","11","13","Gomphotheriidae",327
"Tetralophodon_longirostris","Africa","5.3","9","Gomphotheriidae",1137
"Anancus_arvernensis","Eurasia","2.6","5.33","Gomphotheriidae",724
"Anancus_arvernensis","Eurasia","3.5","4.87","Gomphotheriidae",725
"Anancus_arvernensis","Eurasia","2.6","4.42","Gomphotheriidae",726
"Anancus_arvernensis","Eurasia","2.433","2.917","Gomphotheriidae",727
"Anancus_arvernensis","Eurasia","2.433","2.917","Gomphotheriidae",728
"Anancus_arvernensis","Eurasia","2.192","2.433","Gomphotheriidae",481
"Anancus_arvernensis","Eurasia","5.3","7.1","Gomphotheriidae",729
"Anancus_arvernensis","Eurasia","2.6","5.33","Gomphotheriidae",730
"Anancus_arvernensis","Eurasia","2.6","5.33","Gomphotheriidae",731
"Anancus_arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",732
"Anancus_arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",733
"Anancus_arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",734
"Anancus_arvernensis","Eurasia","3.5","4.42","Gomphotheriidae",735
"Anancus_arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",736
"Anancus_arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",737
"Anancus_arvernensis","Eurasia","2.275","4.2","Gomphotheriidae",738
"Anancus_arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",739
"Anancus_arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",740
"Anancus_arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",741
"Anancus_arvernensis","Eurasia","2.6","3.5","Gomphotheriidae",742
"Anancus_arvernensis","Eurasia","2.6","3.5","Gomphotheriidae",484
"Anancus_arvernensis","Eurasia","2.6","3.5","Gomphotheriidae",743
"Anancus_arvernensis","Eurasia","2.6","3.5","Gomphotheriidae",744
"Anancus_arvernensis","Eurasia","2.6","3.5","Gomphotheriidae",745
"Anancus_arvernensis","Eurasia","2.6","3.5","Gomphotheriidae",746
"Anancus_arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",747
"Anancus_arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",748
"Anancus_arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",749
"Anancus_arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",750
"Anancus_arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",751
"Anancus_arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",752
"Anancus_arvernensis","Eurasia","1.95","3.4","Gomphotheriidae",753
"Anancus_arvernensis","Eurasia","1.95","3.4","Gomphotheriidae",754
"Anancus_arvernensis","Eurasia","1.95","3.4","Gomphotheriidae",755
"Anancus_arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",756
"Anancus_arvernensis","Eurasia","1.95","2.131","Gomphotheriidae",757
"Anancus_arvernensis","Eurasia","11.2","12.85","Gomphotheriidae",105
"Anancus_arvernensis","Eurasia","5.3","7.1","Gomphotheriidae",758
"Anancus_arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",759
"Anancus_arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",760
"Anancus_arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",761
"Anancus_arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",762
"Anancus_arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",763
"Anancus_arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",764
"Anancus_arvernensis","Eurasia","1.95","3.4","Gomphotheriidae",765
"Anancus_arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",766
"Anancus_arvernensis","Eurasia","1.98","2.6","Gomphotheriidae",502
"Anancus_arvernensis","Eurasia","2.32","2.6","Gomphotheriidae",504
"Anancus_arvernensis","Eurasia","1.95","2.6","Gomphotheriidae",506
"Anancus_arvernensis","Eurasia","1.98","2.6","Gomphotheriidae",507
"Anancus_arvernensis","Eurasia","2.32","2.6","Gomphotheriidae",767
"Anancus_arvernensis","Eurasia","4.2","7.1","Gomphotheriidae",768
"Anancus_arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",769
"Anancus_arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",770
"Anancus_arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",771
"Anancus_arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",772
"Anancus_arvernensis","Eurasia","4.2","5.3","Gomphotheriidae",773
"Anancus_arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",774
"Anancus_arvernensis","Eurasia","3.4","4.2","Gomphotheriidae",775
"Anancus_arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",776
"Anancus_arvernensis","Eurasia","2.6","3.4","Gomphotheriidae",777
"Anancus_arvernensis","Eurasia","1.95","2.675","Gomphotheriidae",531
"Anancus_arvernensis","Eurasia","1.95","2.675","Gomphotheriidae",532
"Anancus_arvernensis","Eurasia","1.95","2.6","Gomphotheriidae",534
"Anancus_arvernensis","Eurasia","1.95","2.6","Gomphotheriidae",535
"Anancus_arvernensis","Eurasia","1.95","2.6","Gomphotheriidae",778
"Anancus_arvernensis","Eurasia","1.95","2.6","Gomphotheriidae",536
"Anancus_arvernensis","Eurasia","1.95","2.6","Gomphotheriidae",779
"Anancus_arvernensis","Eurasia","2.5","2.5","Gomphotheriidae",780
"Anancus_kazachstanensis","Eurasia","3.875","4.825","Gomphotheriidae",781
"Anancus_kazachstanensis","Eurasia","3.875","4.825","Gomphotheriidae",782
"Anancus_kazachstanensis","Eurasia","3","3.4","Gomphotheriidae",783
"Anancus_kazachstanensis","Eurasia","1.95","2.6","Gomphotheriidae",784
"Anancus_lehmanni","Eurasia","7","7","Gomphotheriidae",94
"Anancus_lehmanni","Eurasia","7.1","8.2","Gomphotheriidae",795
"Anancus_lehmanni","Eurasia","7.1","8.2","Gomphotheriidae",119
"Anancus_lehmanni","Eurasia","7.1","8.2","Gomphotheriidae",796
"Anancus_lehmanni","Eurasia","8.2","9","Gomphotheriidae",210
"Anancus_lehmanni","Eurasia","8.2","9","Gomphotheriidae",210
"Anancus_perimensis","Eurasia","2.6","3.56","Gomphotheriidae",671
"Anancus_sinensis","Eurasia","2.433","2.917","Gomphotheriidae",727
"Anancus_sinensis","Eurasia","5.3","9","Gomphotheriidae",799
"Anancus_sinensis","Eurasia","3.4","5.3","Gomphotheriidae",800
"Anancus_sinensis","Eurasia","3.4","5.3","Gomphotheriidae",801
"Anancus_sinensis","Eurasia","3.6","4.9","Gomphotheriidae",802
"Anancus_sinensis","Eurasia","2.6","3.4","Gomphotheriidae",803
"Anancus_sivalensis","Eurasia","0.63","2","Gomphotheriidae",362
"Aphanobelodon_zhaoi","Eurasia","13.5","15","Gomphotheriidae",807
"Archaeobelodon_filholi","Eurasia","16.4","17.2","Gomphotheriidae",216
"Archaeobelodon_filholi","Eurasia","16.4","17.2","Gomphotheriidae",809
"Archaeobelodon_filholi","Eurasia","16.4","17.2","Gomphotheriidae",225
"Archaeobelodon_filholi","Eurasia","14.2","16.4","Gomphotheriidae",810
"Archaeobelodon_filholi","Eurasia","14.2","16.4","Gomphotheriidae",247
"Archaeobelodon_filholi","Eurasia","14.2","16.4","Gomphotheriidae",251
"Archaeobelodon_filholi","Eurasia","12.85","14.2","Gomphotheriidae",261
"Archaeobelodon_filholi","Eurasia","12.85","14.2","Gomphotheriidae",131
"Archaeobelodon_filholi","Eurasia","11.2","12.85","Gomphotheriidae",811
"Choerolophodon_anatolicus","Eurasia","9","11.2","Gomphotheriidae",812
"Choerolophodon_anatolicus","Eurasia","9","11.2","Gomphotheriidae",813
"Choerolophodon_anatolicus","Eurasia","9.428","9.735","Gomphotheriidae",814
"Choerolophodon_anatolicus","Eurasia","9","9.5","Gomphotheriidae",124
"Choerolophodon_anatolicus","Eurasia","9.149","9.428","Gomphotheriidae",815
"Choerolophodon_anatolicus","Eurasia","9.069","9.149","Gomphotheriidae",125
"Choerolophodon_chioticus","Eurasia","14.2","16.4","Gomphotheriidae",816
"Choerolophodon_chioticus","Eurasia","14.2","16.4","Gomphotheriidae",817
"Choerolophodon_corrugatus","Eurasia","17.2","19.5","Gomphotheriidae",336
"Choerolophodon_corrugatus","Eurasia","16.4","17.2","Gomphotheriidae",337
"Choerolophodon_corrugatus","Eurasia","7","11.62","Gomphotheriidae",818
"Choerolophodon_guangheensis","Eurasia","13.5","15","Gomphotheriidae",819
"Choerolophodon_pentelici","Eurasia","9.5","11.2","Gomphotheriidae",82
"Choerolophodon_pentelici","Eurasia","9.5","11.2","Gomphotheriidae",826
"Choerolophodon_pentelici","Eurasia","7.1","9.5","Gomphotheriidae",85
"Choerolophodon_pentelici","Eurasia","8.2","9.5","Gomphotheriidae",827
"Choerolophodon_pentelici","Eurasia","9","9.5","Gomphotheriidae",828
"Choerolophodon_pentelici","Eurasia","8.2","9","Gomphotheriidae",829
"Choerolophodon_pentelici","Eurasia","7","7","Gomphotheriidae",94
"Choerolophodon_pentelici","Eurasia","7.1","9","Gomphotheriidae",95
"Choerolophodon_pentelici","Eurasia","8.16","8.96","Gomphotheriidae",830
"Choerolophodon_pentelici","Eurasia","7.9","8.16","Gomphotheriidae",831
"Choerolophodon_pentelici","Eurasia","7.4","7.9","Gomphotheriidae",832
"Choerolophodon_pentelici","Eurasia","7.4","7.9","Gomphotheriidae",833
"Choerolophodon_pentelici","Eurasia","7.4","7.9","Gomphotheriidae",98
"Choerolophodon_pentelici","Eurasia","9","11.2","Gomphotheriidae",834
"Choerolophodon_pentelici","Eurasia","9","9.5","Gomphotheriidae",835
"Choerolophodon_pentelici","Eurasia","9.428","9.491","Gomphotheriidae",836
"Choerolophodon_pentelici","Eurasia","9.069","9.149","Gomphotheriidae",837
"Choerolophodon_pentelici","Eurasia","8.2","9","Gomphotheriidae",838
"Choerolophodon_pentelici","Eurasia","7.1","9","Gomphotheriidae",839
"Choerolophodon_pentelici","Eurasia","5.3","9","Gomphotheriidae",840
"Choerolophodon_pentelici","Eurasia","8.2","9","Gomphotheriidae",841
"Choerolophodon_pentelici","Eurasia","7.1","8.2","Gomphotheriidae",842
"Choerolophodon_pentelici","Eurasia","7.1","8.2","Gomphotheriidae",204
"Choerolophodon_pentelici","Eurasia","7.1","8.2","Gomphotheriidae",205
"Choerolophodon_pentelici","Eurasia","7.1","8.2","Gomphotheriidae",206
"Choerolophodon_pentelici","Eurasia","7.1","8.2","Gomphotheriidae",843
"Choerolophodon_pentelici","Eurasia","7.1","8.2","Gomphotheriidae",844
"Choerolophodon_pentelici","Eurasia","5.3","8.2","Gomphotheriidae",845
"Choerolophodon_pentelici","Eurasia","7.1","8.2","Gomphotheriidae",846
"Choerolophodon_pentelici","Eurasia","7.1","8.2","Gomphotheriidae",847
"Choerolophodon_pentelici","Eurasia","6.7","7.8","Gomphotheriidae",848
"Choerolophodon_pentelici","Eurasia","6.9","7.2","Gomphotheriidae",207
"Choerolophodon_pentelici","Eurasia","6.9","7.2","Gomphotheriidae",208
"Choerolophodon_pentelici","Eurasia","6.9","7.2","Gomphotheriidae",849
"Choerolophodon_pentelici","Eurasia","6.9","7.2","Gomphotheriidae",850
"Choerolophodon_pentelici","Eurasia","5.3","7.1","Gomphotheriidae",851
"Choerolophodon_pentelici","Eurasia","5.3","7.1","Gomphotheriidae",852
"Choerolophodon_pentelici","Eurasia","5.3","7.1","Gomphotheriidae",853
"Choerolophodon_pentelici","Eurasia","4.2","7.1","Gomphotheriidae",854
"Choerolophodon_pentelici","Eurasia","11.2","12.85","Gomphotheriidae",855
"Choerolophodon_pentelici","Eurasia","7.1","11.2","Gomphotheriidae",856
"Choerolophodon_pentelici","Eurasia","8.2","11.2","Gomphotheriidae",857
"Choerolophodon_pentelici","Eurasia","9","11.2","Gomphotheriidae",858
"Choerolophodon_pentelici","Eurasia","7.1","11.2","Gomphotheriidae",859
"Choerolophodon_pentelici","Eurasia","7.1","11.2","Gomphotheriidae",860
"Choerolophodon_pentelici","Eurasia","7.1","9.88","Gomphotheriidae",121
"Choerolophodon_pentelici","Eurasia","9","9.5","Gomphotheriidae",123
"Choerolophodon_pentelici","Eurasia","8.2","9","Gomphotheriidae",861
"Choerolophodon_pentelici","Eurasia","7.1","9","Gomphotheriidae",862
"Choerolophodon_pentelici","Eurasia","7.1","9","Gomphotheriidae",863
"Choerolophodon_pentelici","Eurasia","8.2","9","Gomphotheriidae",864
"Choerolophodon_pentelici","Eurasia","8.2","9","Gomphotheriidae",865
"Choerolophodon_pentelici","Eurasia","7.1","9","Gomphotheriidae",866
"Choerolophodon_pentelici","Eurasia","8.2","9","Gomphotheriidae",867
"Choerolophodon_pentelici","Eurasia","5.3","9","Gomphotheriidae",868
"Choerolophodon_pentelici","Eurasia","7.1","9","Gomphotheriidae",869
"Choerolophodon_pentelici","Eurasia","8.2","9","Gomphotheriidae",870
"Choerolophodon_pentelici","Eurasia","5.3","9","Gomphotheriidae",871
"Choerolophodon_pentelici","Eurasia","8.2","9","Gomphotheriidae",872
"Choerolophodon_pentelici","Eurasia","7.1","8.2","Gomphotheriidae",873
"Choerolophodon_pentelici","Eurasia","7.1","8.2","Gomphotheriidae",127
"Choerolophodon_pentelici","Eurasia","7.1","8.2","Gomphotheriidae",874
"Choerolophodon_pentelici","Eurasia","7.1","8.2","Gomphotheriidae",875
"Choerolophodon_pentelici","Eurasia","5.3","8.2","Gomphotheriidae",876
"Gomphotherium_angustidens","Eurasia","15.2","18","Gomphotheriidae",891
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",892
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",893
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",895
"Gomphotherium_angustidens","Eurasia","14.8","16.4","Gomphotheriidae",896
"Gomphotherium_angustidens","Eurasia","12.2","12.9","Gomphotheriidae",897
"Gomphotherium_angustidens","Eurasia","11.2","12.85","Gomphotheriidae",80
"Gomphotherium_angustidens","Eurasia","15.2","18","Gomphotheriidae",899
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",216
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",900
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",217
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",901
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",902
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",903
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",904
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",905
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",906
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",907
"Gomphotherium_angustidens","Eurasia","15.2","17","Gomphotheriidae",908
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",909
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",910
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",911
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",912
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",913
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",914
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",915
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",916
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",917
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",918
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",919
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",920
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",921
"Gomphotherium_angustidens","Eurasia","12.85","14.2","Gomphotheriidae",922
"Gomphotherium_angustidens","Eurasia","12.85","14.2","Gomphotheriidae",923
"Gomphotherium_angustidens","Eurasia","12.85","14.2","Gomphotheriidae",924
"Gomphotherium_angustidens","Eurasia","12.85","14.2","Gomphotheriidae",925
"Gomphotherium_angustidens","Eurasia","12.85","14.2","Gomphotheriidae",926
"Gomphotherium_angustidens","Eurasia","11.2","12.85","Gomphotheriidae",927
"Gomphotherium_angustidens","Eurasia","11.2","12.85","Gomphotheriidae",928
"Gomphotherium_angustidens","Eurasia","11.2","12.85","Gomphotheriidae",929
"Gomphotherium_angustidens","Eurasia","9","11.2","Gomphotheriidae",930
"Gomphotherium_angustidens","Eurasia","9.5","11.2","Gomphotheriidae",110
"Gomphotherium_angustidens","Eurasia","9.5","11.2","Gomphotheriidae",931
"Gomphotherium_angustidens","Eurasia","7.1","8.2","Gomphotheriidae",932
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",218
"Gomphotherium_angustidens","Eurasia","12.85","14.2","Gomphotheriidae",933
"Gomphotherium_angustidens","Eurasia","12.85","14.2","Gomphotheriidae",934
"Gomphotherium_angustidens","Eurasia","11.2","12.85","Gomphotheriidae",935
"Gomphotherium_angustidens","Eurasia","9.5","11.2","Gomphotheriidae",936
"Gomphotherium_angustidens","Eurasia","15.2","18","Gomphotheriidae",937
"Gomphotherium_angustidens","Eurasia","15.2","18","Gomphotheriidae",938
"Gomphotherium_angustidens","Eurasia","15.2","18","Gomphotheriidae",939
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",940
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",941
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",224
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",225
"Gomphotherium_angustidens","Eurasia","16.4","17.2","Gomphotheriidae",226
"Gomphotherium_angustidens","Eurasia","15.2","17","Gomphotheriidae",942
"Gomphotherium_angustidens","Eurasia","16.318","16.583","Gomphotheriidae",943
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",232
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",234
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",236
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",238
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",944
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",241
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",242
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",945
"Gomphotherium_angustidens","Eurasia","12.5","16.4","Gomphotheriidae",946
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",947
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",245
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",246
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",948
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",949
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",247
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",950
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",248
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",951
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",251
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",252
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",254
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",255
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",256
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",257
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",952
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",953
"Gomphotherium_angustidens","Eurasia","14.2","16.4","Gomphotheriidae",258
"Gomphotherium_angustidens","Eurasia","12.5","15.2","Gomphotheriidae",954
"Gomphotherium_angustidens","Eurasia","12.85","14.2","Gomphotheriidae",261
"Gomphotherium_angustidens","Eurasia","12.85","14.2","Gomphotheriidae",955
"Gomphotherium_angustidens","Eurasia","12.85","14.2","Gomphotheriidae",262
"Gomphotherium_angustidens","Eurasia","12.85","14.2","Gomphotheriidae",263
"Gomphotherium_angustidens","Eurasia","12.85","14.2","Gomphotheriidae",129
"Gomphotherium_angustidens","Eurasia","12.85","14.2","Gomphotheriidae",131
"Gomphotherium_angustidens","Eurasia","11.2","14.2","Gomphotheriidae",264
"Gomphotherium_angustidens","Eurasia","9.5","12.85","Gomphotheriidae",956
"Gomphotherium_angustidens","Eurasia","11.2","12.85","Gomphotheriidae",957
"Gomphotherium_angustidens","Eurasia","11.2","12.85","Gomphotheriidae",134
