"species","region","minimum.age","maximum.age","family","Site"
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",437
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",438
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",439
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",440
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",441
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",442
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",443
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",444
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",445
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",446
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",447
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",448
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",449
"Mammuthus_columbi","NorthAmerica","0.0117","0.126","Elephantidae",450
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",451
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",452
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",453
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",454
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",455
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",456
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",457
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",458
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",459
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",460
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",461
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",462
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",463
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",464
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",465
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",466
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",467
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",468
"Mammuthus_columbi","NorthAmerica","0.012","0.126","Elephantidae",469
"Mammuthus_exilis","NorthAmerica","0.012","0.3","Elephantidae",471
"Mammuthus_exilis","NorthAmerica","0.012","0.126","Elephantidae",472
"Mammuthus_meridionalis","NorthAmerica","0.85","1.9","Elephantidae",499
"Mammuthus_meridionalis","NorthAmerica","0.85","1.9","Elephantidae",500
"Mammuthus_primigenius","NorthAmerica","0.126","0.781","Elephantidae",548
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",549
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",550
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",551
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",552
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",553
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",554
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",555
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",556
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",557
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",558
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",559
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",560
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",561
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",562
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",460
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",461
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",563
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",564
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",565
"Mammuthus_primigenius","NorthAmerica","0.012","0.126","Elephantidae",566
"Mammuthus_primigenius","NorthAmerica","0.01","0.012","Elephantidae",567
