"species","region","minimum.age","maximum.age","family","Site"
"Zygolophodon_turicensis","Eurasia","14.2","16.4","Mammutidae",1515
"Zygolophodon_turicensis","Eurasia","14.2","16.4","Mammutidae",258
"Zygolophodon_turicensis","Eurasia","14.2","16.4","Mammutidae",1516
"Zygolophodon_turicensis","Eurasia","12.85","14.2","Mammutidae",1517
"Zygolophodon_turicensis","Eurasia","12.85","14.2","Mammutidae",955
"Zygolophodon_turicensis","Eurasia","12.85","14.2","Mammutidae",1518
"Zygolophodon_turicensis","Eurasia","12.85","14.2","Mammutidae",129
"Zygolophodon_turicensis","Eurasia","12.85","14.2","Mammutidae",1519
"Zygolophodon_turicensis","Eurasia","12.85","14.2","Mammutidae",1520
"Zygolophodon_turicensis","Eurasia","11.2","14.2","Mammutidae",1521
"Zygolophodon_turicensis","Eurasia","12.85","14.2","Mammutidae",1522
"Zygolophodon_turicensis","Eurasia","12.85","14.2","Mammutidae",131
"Zygolophodon_turicensis","Eurasia","11.2","14.2","Mammutidae",264
"Zygolophodon_turicensis","Eurasia","13.5","14","Mammutidae",1010
"Zygolophodon_turicensis","Eurasia","11.2","12.85","Mammutidae",135
"Zygolophodon_turicensis","Eurasia","9.5","12.85","Mammutidae",1523
"Zygolophodon_turicensis","Eurasia","11.2","12.85","Mammutidae",1524
"Zygolophodon_turicensis","Eurasia","11.2","12.85","Mammutidae",1525
"Zygolophodon_turicensis","Eurasia","11.2","12.85","Mammutidae",1526
"Zygolophodon_turicensis","Eurasia","11.2","12.85","Mammutidae",811
"Zygolophodon_turicensis","Eurasia","11.2","12.85","Mammutidae",152
"Zygolophodon_turicensis","Eurasia","9.5","11.2","Mammutidae",965
"Zygolophodon_turicensis","Eurasia","9.5","11.2","Mammutidae",175
"Zygolophodon_turicensis","Eurasia","9.5","11.2","Mammutidae",178
"Zygolophodon_turicensis","Eurasia","9.5","11.2","Mammutidae",181
"Zygolophodon_turicensis","Eurasia","9.5","11.2","Mammutidae",1527
"Zygolophodon_turicensis","Eurasia","9.5","11.2","Mammutidae",1011
"Zygolophodon_turicensis","Eurasia","9","9.5","Mammutidae",196
"Mammut_americanum","NorthAmerica","1.8","4.9","Mammutidae",1172
"Mammut_americanum","NorthAmerica","1.8","4.9","Mammutidae",1173
"Mammut_americanum","NorthAmerica","1.8","4.9","Mammutidae",1174
"Mammut_americanum","NorthAmerica","1.8","4.9","Mammutidae",1175
"Mammut_americanum","NorthAmerica","1.8","4.9","Mammutidae",1176
"Mammut_americanum","NorthAmerica","1.8","4.9","Mammutidae",1177
"Mammut_americanum","NorthAmerica","1.8","4.9","Mammutidae",1178
"Mammut_americanum","NorthAmerica","1.8","4.9","Mammutidae",1179
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1180
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1181
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1182
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1183
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1184
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1185
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1186
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1187
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1188
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1189
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1190
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1191
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1192
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1193
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1194
"Mammut_americanum","NorthAmerica","0.3","1.8","Mammutidae",1195
"Mammut_americanum","NorthAmerica","0.126","0.781","Mammutidae",418
"Mammut_americanum","NorthAmerica","0.012","0.3","Mammutidae",1196
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1197
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1198
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1199
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1200
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1201
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1202
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",424
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1203
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1204
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1205
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",425
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1206
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1207
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1208
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1209
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1210
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1211
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1212
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1213
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1214
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1215
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1216
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1217
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1218
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1219
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1220
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1221
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1222
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1223
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1224
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1225
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1226
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1227
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1228
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1229
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1230
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1231
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1232
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1233
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1234
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1235
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1236
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1237
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1238
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1239
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1240
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1241
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1242
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1243
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1244
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1245
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",429
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1246
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1247
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1248
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1249
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1250
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1251
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1252
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1253
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1254
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1255
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1256
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1257
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1258
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1259
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1260
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1261
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",431
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1262
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1263
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1264
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1265
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1266
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1267
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1268
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1269
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1270
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1271
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1272
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1273
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1274
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1275
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1276
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1277
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",435
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1278
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1279
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1280
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1281
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1282
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1283
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1284
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1285
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1286
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1287
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1288
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1289
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1290
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1291
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1292
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1293
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1294
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1295
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1296
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1297
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1298
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1299
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1300
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1301
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1302
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1303
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1304
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1305
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1306
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1307
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1308
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1309
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1310
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1311
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1312
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1313
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1314
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1315
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1316
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1317
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",439
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",440
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1318
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1319
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1320
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1321
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1322
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",441
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1323
"Mammut_americanum","NorthAmerica","0.0117","0.126","Mammutidae",1324
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1325
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1326
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1327
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1328
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1329
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1330
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1331
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1332
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1333
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1334
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1335
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1336
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1337
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1338
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1339
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1340
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1341
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1342
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1343
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1344
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1345
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1346
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1347
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1348
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1349
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1350
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1351
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",446
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1352
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1353
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",449
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1354
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1355
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1356
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1357
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1358
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1359
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",453
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1360
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1361
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1362
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1363
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1364
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1365
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1366
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1367
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",559
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1368
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1369
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1370
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1371
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1372
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1373
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1374
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1375
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",457
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1376
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1377
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1378
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1379
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1380
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1381
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1382
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1383
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1384
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",562
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1385
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1386
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1387
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1388
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1389
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1390
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1391
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1392
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1393
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1394
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1395
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1396
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1397
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1398
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1399
"Mammut_americanum","NorthAmerica","0.012","0.126","Mammutidae",1400
